
---------- Begin Simulation Statistics ----------
simSeconds                                   0.088927                       # Number of seconds simulated (Second)
simTicks                                  88927085500                       # Number of ticks simulated (Tick)
finalTick                                 88927085500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    345.62                       # Real time elapsed on the host (Second)
hostTickRate                                257299153                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     679412                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      101177149                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   289337                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     292743                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        177854332                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.772783                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.564085                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       126805184                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      857                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      118800966                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111496                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             25628828                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19238962                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  76                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           177014438                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.671137                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.400874                       # Number of insts issued each cycle (Count)
system.mem_ctrls.wrQLenPdf::2                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::3                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::4                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::5                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::6                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::7                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::8                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::9                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::10                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::11                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::12                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::13                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::14                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::15                  61189                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::16                 115577                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::17                 210863                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::18                 202408                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::19                 301151                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::20                 363754                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::21                 442454                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::22                 424900                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::23                 521664                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::24                 509788                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::25                 596188                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::26                 543283                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::27                 494357                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::28                 471409                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::29                 487096                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::30                 410428                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::31                 308659                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::32                 338948                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::33                 206459                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::34                 172245                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::35                  92209                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::36                  67224                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::37                  49452                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::38                  27165                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::39                  30632                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::40                  26368                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::41                  33461                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::42                  34588                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::43                  33688                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::44                  39231                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::45                  37602                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::46                  42547                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::47                  35758                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::48                  35867                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::49                  36217                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::50                  32539                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::51                  38659                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::52                  33540                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::53                  37711                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::54                  40611                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::55                  31700                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::56                  37955                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::57                  38404                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::58                  33788                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::59                  44271                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::60                  49228                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::61                  19651                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::62                  16353                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::63                  23029                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.rdPerTurnAround::samples        63794                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::mean       0.798570                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::stdev     14.231277                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::0-127         63793    100.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::3456-3583            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::total         63794                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.wrPerTurnAround::samples        63794                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::mean     129.828213                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::gmean    114.666900                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::stdev     58.746841                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::16-23          2981      4.67%      4.67% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::24-31            60      0.09%      4.77% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::32-39            92      0.14%      4.91% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::40-47            36      0.06%      4.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::48-55          3171      4.97%      9.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::56-63            81      0.13%     10.07% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::64-71           222      0.35%     10.41% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::72-79           532      0.83%     11.25% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::80-87          4774      7.48%     18.73% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::88-95           563      0.88%     19.61% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::96-103          391      0.61%     20.23% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::104-111          317      0.50%     20.72% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::112-119         6174      9.68%     30.40% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::120-127          138      0.22%     30.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::128-135        33178     52.01%     82.63% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::136-143          735      1.15%     83.78% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::144-151         1642      2.57%     86.35% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::152-159           71      0.11%     86.46% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::160-167          170      0.27%     86.73% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::168-175          779      1.22%     87.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::176-183          422      0.66%     88.61% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::184-191          372      0.58%     89.19% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::192-199          496      0.78%     89.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::200-207          129      0.20%     90.17% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::208-215            9      0.01%     90.19% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::216-223           37      0.06%     90.25% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::224-231          744      1.17%     91.41% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::232-239          745      1.17%     92.58% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::240-247          452      0.71%     93.29% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::248-255          643      1.01%     94.30% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::256-263          432      0.68%     94.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::264-271          111      0.17%     95.15% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::272-279          805      1.26%     96.41% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::280-287          417      0.65%     97.06% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::288-295          496      0.78%     97.84% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::296-303          402      0.63%     98.47% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::304-311          300      0.47%     98.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::312-319           97      0.15%     99.09% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::344-351           27      0.04%     99.14% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::352-359           18      0.03%     99.16% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::360-367          194      0.30%     99.47% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::368-375          166      0.26%     99.73% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::376-383          164      0.26%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::384-391            7      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::392-399            1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::400-407            1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::total         63794                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.bytesReadWrQ                   16000                       # Total number of bytes read from write queue (Byte)
system.mem_ctrls.bytesReadSys                 3276928                       # Total read bytes from the system interface side (Byte)
system.mem_ctrls.bytesWrittenSys            530068800                       # Total written bytes from the system interface side (Byte)
system.mem_ctrls.avgRdBWSys              36849605.28701910                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.avgWrBWSys              5960712611.00758743                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.totGap                   88925744500                       # Total gap between requests (Tick)
system.mem_ctrls.avgGap                      10670.84                       # Average gap between requests ((Tick/Count))
system.mem_ctrls.requestorReadBytes::cpu.inst       267840                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.data      2993088                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorWriteBytes::writebacks    530064704                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorReadRate::cpu.inst 3011905.748333560303                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.data 33657776.853599905968                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::writebacks 5960666550.800205230713                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorReadAccesses::cpu.inst         4185                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.data        47017                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::writebacks      8282325                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorReadTotalLat::cpu.inst    158643750                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.data   2083235500                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::writebacks 2825531034000                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorReadAvgLat::cpu.inst     37907.71                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.data     44308.13                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::writebacks    341151.91                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.dram.bytesRead::cpu.inst       267840                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.data      3009088                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::total        3276928                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::cpu.inst       267840                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::total       267840                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks    530068800                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::total    530068800                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu.inst         4185                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu.data        47017                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total           51202                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks      8282325                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total        8282325                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu.inst        3011906                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu.data       33837700                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total          36849605                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu.inst      3011906                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total       3011906                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks   5960712611                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total       5960712611                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks   5960712611                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.inst       3011906                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.data      33837700                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total       5997562216                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts                50952                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts             8282261                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0         3253                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1         3090                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2         3010                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3         3289                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4         3887                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5         3502                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6         3072                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7         3198                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8         3034                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9         3355                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10         3188                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11         3075                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12         2765                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13         3068                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14         3253                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15         2913                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0       517655                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1       517717                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2       517652                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3       517857                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4       518163                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5       517872                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6       517554                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7       517621                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8       517584                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9       517631                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10       517558                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11       517620                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12       517428                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13       517527                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14       517427                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15       517395                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat              1286529250                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat             254760000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat         2241879250                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                25249.83                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           43999.83                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits               37787                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits            7748153                       # Number of row buffer hits during writes (Count)
system.mem_ctrls.dram.readRowHitRate            74.16                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls.dram.writeRowHitRate           93.55                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls.dram.bytesPerActivate::samples       547273                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::mean   974.514789                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::gmean   904.901042                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::stdev   200.407367                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::0-127        18548      3.39%      3.39% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::128-255         4184      0.76%      4.15% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::256-383         2619      0.48%      4.63% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::384-511         1892      0.35%      4.98% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::512-639         2230      0.41%      5.39% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::640-767         1882      0.34%      5.73% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::768-895         1946      0.36%      6.08% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::896-1023         4620      0.84%      6.93% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::1024-1151       509352     93.07%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::total       547273                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesRead               3260928                       # Total bytes read (Byte)
system.mem_ctrls.dram.bytesWritten          530064704                       # Total bytes written (Byte)
system.mem_ctrls.dram.avgRdBW               36.669683                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.avgWrBW             5960.666551                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrls.dram.busUtil                   46.85                       # Data bus utilization in percentage (Ratio)
system.mem_ctrls.dram.busUtilRead                0.29                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrls.dram.busUtilWrite              46.57                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrls.dram.pageHitRate               93.43                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED  88927085500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.dram.rank0.actEnergy      1956717000                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preEnergy      1040019750                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.readEnergy      187789140                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.writeEnergy   21621715020                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.refreshEnergy 7019803440.000001                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actBackEnergy  27589646730                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preBackEnergy  10914614400                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.totalEnergy   70330305480                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.averagePower   790.876088                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE  26869003000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::REF   2969460000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT  59088622500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.actEnergy      1950812220                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preEnergy      1036881285                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.readEnergy      176008140                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.writeEnergy   21611687400                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 7019803440.000001                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy  27422553510                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy  11055324480                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy   70273070475                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   790.232471                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE  27240347500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   2969460000                       # Time in different power states (Tick)
