
---------- Begin Simulation Statistics ----------
simSeconds                                   0.086352                       # Number of seconds simulated (Second)
simTicks                                  86352107000                       # Number of ticks simulated (Tick)
finalTick                                 86352107000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    342.98                       # Real time elapsed on the host (Second)
hostTickRate                                251772535                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681460                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      101177149                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   291565                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     294997                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        172704229                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.721448                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.580906                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       127372508                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      929                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      118836121                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 141528                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             26196224                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          20053057                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 148                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           172468094                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.689032                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.425295                       # Number of insts issued each cycle (Count)
system.mem_ctrls.writePktSize::3                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::4                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::5                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::6              8279751                       # Write request sizes (log2) (Count)
system.mem_ctrls.rdQLenPdf::0                   22429                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::1                   21934                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::2                    3564                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::3                     178                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::4                      33                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::5                       7                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::6                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::7                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::8                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::9                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::10                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::11                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::12                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::13                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::14                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::15                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::16                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::17                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::18                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::19                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::20                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::21                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::22                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::23                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::24                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::25                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::26                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::27                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::28                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::29                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::30                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::31                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::0                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::1                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::2                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::3                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::4                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::5                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::6                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::7                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::8                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::9                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::10                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::11                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::12                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::13                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::14                      1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::15                  61163                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::16                 118813                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::17                 208760                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::18                 209911                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::19                 312486                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::20                 387678                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::21                 477869                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::22                 456351                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::23                 575826                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::24                 557915                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::25                 642584                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::26                 561828                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::27                 489384                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::28                 444758                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::29                 452212                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::30                 357185                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::31                 257836                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::32                 299526                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::33                 162591                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::34                 153041                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::35                  84924                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::36                  67307                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::37                  52493                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::38                  29601                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::39                  29923                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::40                  28171                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::41                  30566                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::42                  34874                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::43                  34320                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::44                  36005                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::45                  34134                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::46                  40764                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::47                  35548                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::48                  35712                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::49                  37590                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::50                  34770                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::51                  40710                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::52                  36643                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::53                  39532                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::54                  42637                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::55                  31539                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::56                  35487                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::57                  38770                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::58                  32094                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::59                  41696                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::60                  47847                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::61                  19925                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::62                  14450                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::63                  23987                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.rdPerTurnAround::samples        63849                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::mean       0.753951                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::stdev     14.135056                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::0-127         63848    100.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::3456-3583            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::total         63849                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.wrPerTurnAround::samples        63849                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::mean     129.676722                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::gmean    114.822414                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::stdev     57.820594                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::16-23          2994      4.69%      4.69% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::24-31            32      0.05%      4.74% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::32-39            37      0.06%      4.80% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::40-47            19      0.03%      4.83% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::48-55          3141      4.92%      9.75% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::56-63             8      0.01%      9.76% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::64-71           143      0.22%      9.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::72-79           409      0.64%     10.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::80-87          4783      7.49%     18.11% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::88-95           651      1.02%     19.13% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::96-103          311      0.49%     19.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::104-111          337      0.53%     20.15% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::112-119         6076      9.52%     29.67% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::120-127          205      0.32%     29.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::128-135        34914     54.68%     84.67% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::136-143           62      0.10%     84.77% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::144-151         1103      1.73%     86.49% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::152-159           82      0.13%     86.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::160-167          319      0.50%     87.12% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::168-175          486      0.76%     87.88% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::176-183          468      0.73%     88.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::184-191          389      0.61%     89.22% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::192-199          560      0.88%     90.10% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::200-207          138      0.22%     90.32% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::208-215            3      0.00%     90.32% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::216-223           23      0.04%     90.36% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::224-231          541      0.85%     91.21% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::232-239          887      1.39%     92.60% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::240-247          379      0.59%     93.19% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::248-255          815      1.28%     94.47% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::256-263          462      0.72%     95.19% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::264-271          104      0.16%     95.35% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::272-279          823      1.29%     96.64% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::280-287          393      0.62%     97.26% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::288-295          456      0.71%     97.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::296-303          545      0.85%     98.82% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::304-311          186      0.29%     99.12% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::312-319           87      0.14%     99.25% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::328-335            1      0.00%     99.25% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::352-359            3      0.00%     99.26% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::360-367          119      0.19%     99.44% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::368-375          172      0.27%     99.71% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::376-383          182      0.29%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::384-391            1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls.wrPerTurnAround::total         63849                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls.bytesReadWrQ                    1152                       # Total number of bytes read from write queue (Byte)
system.mem_ctrls.bytesReadSys                 3082432                       # Total read bytes from the system interface side (Byte)
system.mem_ctrls.bytesWrittenSys            529904064                       # Total written bytes from the system interface side (Byte)
system.mem_ctrls.avgRdBWSys              35696083.24670063                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.avgWrBWSys              6136550483.93897343                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.totGap                   86351023500                       # Total gap between requests (Tick)
system.mem_ctrls.avgGap                      10368.87                       # Average gap between requests ((Tick/Count))
system.mem_ctrls.requestorReadBytes::cpu.inst       155392                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.data      2925888                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorWriteBytes::writebacks    529902656                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls.requestorReadRate::cpu.inst 1799516.021074042888                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.data 33883226.497299015522                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorWriteRate::writebacks 6136534178.604351043701                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls.requestorReadAccesses::cpu.inst         2428                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.data        45735                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::writebacks      8279751                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorReadTotalLat::cpu.inst     85439250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.data   2127172000                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorWriteTotalLat::writebacks 2747849773250                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls.requestorReadAvgLat::cpu.inst     35189.15                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.data     46510.81                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::writebacks    331875.89                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.dram.bytesRead::cpu.inst       155392                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.data      2927040                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::total        3082432                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::cpu.inst       155392                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::total       155392                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks    529904064                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::total    529904064                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu.inst         2428                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu.data        45735                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total           48163                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks      8279751                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total        8279751                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu.inst        1799516                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu.data       33896567                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total          35696083                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu.inst      1799516                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total       1799516                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks   6136550484                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total       6136550484                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks   6136550484                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.inst       1799516                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.data      33896567                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total       6172246567                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts                48145                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts             8279729                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0         3128                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1         3035                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2         2969                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3         2995                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4         3212                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5         3174                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6         3005                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7         2987                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8         2926                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9         3042                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10         3081                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11         3008                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12         2748                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13         2938                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14         3067                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15         2830                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0       517554                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1       517630                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2       517561                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3       517633                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4       517720                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5       517645                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6       517443                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7       517412                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8       517428                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9       517462                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10       517439                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11       517536                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12       517365                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13       517388                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14       517251                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15       517262                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat              1309892500                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat             240725000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat         2212611250                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                27207.24                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           45957.24                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits               36664                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits            7746644                       # Number of row buffer hits during writes (Count)
system.mem_ctrls.dram.readRowHitRate            76.15                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls.dram.writeRowHitRate           93.56                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls.dram.bytesPerActivate::samples       544563                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::mean   978.736609                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::gmean   915.310141                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::stdev   191.264261                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::0-127        16750      3.08%      3.08% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::128-255         3476      0.64%      3.71% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::256-383         2355      0.43%      4.15% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::384-511         2079      0.38%      4.53% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::512-639         2385      0.44%      4.97% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::640-767         1698      0.31%      5.28% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::768-895         1995      0.37%      5.64% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::896-1023         4678      0.86%      6.50% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::1024-1151       509147     93.50%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::total       544563                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesRead               3081280                       # Total bytes read (Byte)
system.mem_ctrls.dram.bytesWritten          529902656                       # Total bytes written (Byte)
system.mem_ctrls.dram.avgRdBW               35.682743                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.avgWrBW             6136.534179                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrls.dram.busUtil                   48.22                       # Data bus utilization in percentage (Ratio)
system.mem_ctrls.dram.busUtilRead                0.28                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrls.dram.busUtilWrite              47.94                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrls.dram.pageHitRate               93.46                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED  86352107000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.dram.rank0.actEnergy      1943636520                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preEnergy      1033059720                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.readEnergy      174965700                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.writeEnergy   21613921560                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.refreshEnergy 6816357600.000001                       # Energy for refresh commands per rank (pJ) (Joule)
